Disease,Date,V_SP500_Close,V_SP500_Volume,SP500_Index_H/L,SP500_Bu/Be,SP500_Volatility,Death_H/M/L,Illness_H/M/L,News_H/M/L,Signal
ZIKA,2015-12-08,H,L,3,-0.6489911269239812,-1.9469733807719436,L,L,L,N
ZIKA,2015-12-09,H,L,3,-0.7738940390290883,-2.321682117087265,L,L,L,N
ZIKA,2015-12-10,L,L,1,0.225139430167709,0.225139430167709,L,L,L,N
ZIKA,2015-12-11,H,L,3,-1.9422774250449582,-5.8268322751348745,L,L,L,N
ZIKA,2015-12-14,L,L,1,0.475558669628362,0.475558669628362,L,L,L,N
ZIKA,2015-12-15,H,L,3,1.0618514891638675,3.1855544674916025,L,L,L,N
ZIKA,2015-12-16,H,L,3,1.4514952946300674,4.354485883890202,L,L,L,N
ZIKA,2015-12-17,H,L,3,-1.5040495497016582,-4.512148649104974,L,L,L,N
ZIKA,2015-12-18,H,L,3,-1.7797236873680844,-5.339171062104253,L,L,L,N
ZIKA,2015-12-21,H,L,3,0.7778414898656383,2.333524469596915,L,L,L,N
ZIKA,2015-12-22,H,L,3,0.8816762734086936,2.6450288202260808,L,L,L,N
ZIKA,2015-12-23,H,L,3,1.2418034595898853,3.7254103787696558,L,L,L,N
ZIKA,2015-12-24,L,L,1,-0.15986125980361754,-0.15986125980361754,L,L,L,N
ZIKA,2015-12-28,L,L,1,-0.21785646703768036,-0.21785646703768036,L,L,L,N
ZIKA,2015-12-29,H,L,3,1.0629710673474513,3.188913202042354,L,L,L,N
ZIKA,2015-12-30,H,L,3,-0.7217228968994793,-2.165168690698438,L,L,L,N
ZIKA,2015-12-31,H,L,3,-0.9411833126550917,-2.823549937965275,L,L,L,N
ZIKA,2016-01-04,H,H,4,-1.530377604039257,-6.121510416157028,L,L,L,N
ZIKA,2016-01-05,L,L,1,0.2012262379140095,0.2012262379140095,L,L,L,N
ZIKA,2016-01-06,H,L,3,-1.3115420660382515,-3.9346261981147546,L,L,L,N
ZIKA,2016-01-07,H,L,3,-2.3700421050516063,-7.110126315154819,L,L,L,N
ZIKA,2016-01-08,H,L,3,-1.083840686741222,-3.251522060223666,L,L,L,N
ZIKA,2016-01-11,L,L,1,0.08532645172032449,0.08532645172032449,L,L,L,N
ZIKA,2016-01-12,H,L,3,0.7802793618448156,2.340838085534447,L,L,L,N
ZIKA,2016-01-13,H,L,3,-2.4965440402748285,-7.489632120824485,L,L,L,N
ZIKA,2016-01-14,H,L,3,1.6695939225934708,5.0087817677804125,L,L,L,N
ZIKA,2016-01-15,H,H,4,-2.159909253631931,-8.639637014527723,L,L,L,N
ZIKA,2016-01-19,L,H,2,0.05318215419634065,0.1063643083926813,L,L,L,N
ZIKA,2016-01-20,H,H,4,-1.1693854879261,-4.6775419517044,L,L,L,N
ZIKA,2016-01-21,L,H,2,0.5195419855539507,1.0390839711079014,L,L,L,N
ZIKA,2016-01-22,H,L,3,2.0283682630725774,6.085104789217732,L,L,L,N
ZIKA,2016-01-25,H,L,3,-1.5637946405160252,-4.691383921548075,L,L,L,N
ZIKA,2016-01-26,H,L,3,1.4144309246276299,4.24329277388289,L,L,L,N
ZIKA,2016-01-27,H,L,3,-1.0863455608495332,-3.2590366825485995,L,L,L,N
ZIKA,2016-01-28,H,L,3,0.5528558910220527,1.658567673066158,L,L,L,N
ZIKA,2016-01-29,H,H,4,2.476021464486422,9.904085857945688,L,L,L,N
ZIKA,2016-02-01,L,H,2,-0.0443244134746168,-0.0886488269492336,L,L,L,N
ZIKA,2016-02-02,H,L,3,-1.8743103466056232,-5.622931039816869,L,L,L,N
ZIKA,2016-02-03,L,L,1,0.4992039011471272,0.4992039011471272,L,L,L,N
ZIKA,2016-02-04,L,L,1,0.15267734362336416,0.15267734362336416,L,L,L,N
ZIKA,2016-02-05,H,L,3,-1.8481296823200877,-5.544389046960263,L,L,L,N
ZIKA,2016-02-08,H,L,3,-1.4153878886199789,-4.246163665859937,L,L,L,N
ZIKA,2016-02-09,L,L,1,-0.06636308701657434,-0.06636308701657434,L,L,L,N
ZIKA,2016-02-10,L,L,1,-0.01889634544679497,-0.01889634544679497,L,L,L,N
ZIKA,2016-02-11,H,L,3,-1.230114587495812,-3.690343762487436,L,L,L,N
ZIKA,2016-02-12,H,L,3,1.951800905373191,5.855402716119573,L,L,L,N
ZIKA,2016-02-16,H,L,3,1.651669365823305,4.955008097469915,L,L,L,N
ZIKA,2016-02-17,H,L,3,1.648044398020665,4.944133194061995,L,L,L,N
ZIKA,2016-02-18,L,L,1,-0.4665718645228911,-0.4665718645228911,L,L,L,N
ZIKA,2016-02-19,L,L,1,-0.00260711324778784,-0.00260711324778784,L,L,L,N
ZIKA,2016-02-22,H,L,3,1.445421268341529,4.336263805024587,L,L,L,N
ZIKA,2016-02-23,H,L,3,-1.2454381906964795,-3.7363145720894386,M,M,M,S
ZIKA,2016-02-24,L,L,1,0.44397716094042305,0.44397716094042305,M,M,M,N
ZIKA,2016-02-25,H,L,3,1.1348326251425123,3.404497875427537,M,M,M,B
ZIKA,2016-02-26,L,L,1,-0.18701644719988364,-0.18701644719988364,M,M,M,N
ZIKA,2016-02-29,H,L,3,-0.8120941454274777,-2.436282436282433,M,M,M,B
ZIKA,2016-03-01,H,L,3,2.3868794087660294,7.160638226298088,M,M,M,B
ZIKA,2016-03-02,L,L,1,0.409432102509677,0.409432102509677,M,M,M,N
ZIKA,2016-03-03,L,L,1,0.3498703717687457,0.3498703717687457,M,M,M,N
ZIKA,2016-03-04,L,L,1,0.33059095013543427,0.33059095013543427,M,M,M,N
ZIKA,2016-03-07,L,L,1,0.08850044250221512,0.08850044250221512,M,M,M,N
ZIKA,2016-03-08,H,L,3,-1.1240108704340224,-3.372032611302067,M,M,M,S
ZIKA,2016-03-09,L,L,1,0.5052393318714987,0.5052393318714987,M,M,M,N
ZIKA,2016-03-10,L,L,1,0.015583684385145347,0.015583684385145347,M,M,M,N
ZIKA,2016-03-11,H,L,3,1.6395502545776264,4.918650763732879,M,M,M,B
ZIKA,2016-03-14,L,L,1,-0.12610091039911842,-0.12610091039911842,M,M,M,N
ZIKA,2016-03-15,L,L,1,-0.18369610425620353,-0.18369610425620353,M,M,M,N
ZIKA,2016-03-16,H,L,3,0.5600392870784177,1.680117861235253,M,M,M,B
ZIKA,2016-03-17,H,L,3,0.6595238799932845,1.9785716399798536,M,M,M,B
ZIKA,2016-03-18,L,L,1,0.44055885797735783,0.44055885797735783,M,M,M,N
ZIKA,2016-03-21,L,L,1,0.09855677748611402,0.09855677748611402,M,M,M,N
ZIKA,2016-03-22,L,L,1,-0.08773640085785184,-0.08773640085785184,M,M,M,N
ZIKA,2016-03-23,H,L,3,-0.6385988876963622,-1.9157966630890866,M,M,M,B
ZIKA,2016-03-24,L,L,1,-0.037806069592627445,-0.037806069592627445,M,M,M,N
ZIKA,2016-03-28,L,L,1,0.054520270734892406,0.054520270734892406,M,M,M,N
ZIKA,2016-03-29,H,L,3,0.8816671166638201,2.6450013499914604,M,H,M,B
ZIKA,2016-03-30,L,L,1,0.43503437939473866,0.43503437939473866,M,H,M,N
ZIKA,2016-03-31,L,L,1,-0.20397780953995692,-0.20397780953995692,M,H,M,N
ZIKA,2016-04-01,H,L,3,0.6330896132521691,1.8992688397565072,M,H,M,B
ZIKA,2016-04-04,L,L,1,-0.3208251719912458,-0.3208251719912458,M,H,M,N
ZIKA,2016-04-05,H,L,3,-1.0144569799577008,-3.0433709398731024,M,L,M,S
ZIKA,2016-04-06,H,L,3,1.0507683957812652,3.1523051873437957,M,L,M,B
ZIKA,2016-04-07,H,L,3,-1.1975845083371128,-3.5927535250113385,M,L,M,S
ZIKA,2016-04-08,L,L,1,0.27866066574921966,0.27866066574921966,M,L,M,N
ZIKA,2016-04-11,L,L,1,-0.2739792928306284,-0.2739792928306284,M,L,M,N
ZIKA,2016-04-12,H,L,3,0.966214330138726,2.898642990416178,M,L,M,B
ZIKA,2016-04-13,H,L,3,1.0040160642570406,3.012048192771122,M,L,M,B
ZIKA,2016-04-14,L,L,1,0.017287578874580767,0.017287578874580767,M,L,M,N
ZIKA,2016-04-15,L,L,1,-0.098426141983321,-0.098426141983321,M,L,M,N
ZIKA,2016-04-18,H,L,3,0.6540973600611455,1.9622920801834365,M,L,M,B
ZIKA,2016-04-19,L,L,1,0.3084503948737938,0.3084503948737938,M,L,M,N
ZIKA,2016-04-20,L,L,1,0.07616146230007281,0.07616146230007281,L,L,L,N
ZIKA,2016-04-21,L,L,1,-0.5194063926940662,-0.5194063926940662,L,L,L,N
ZIKA,2016-04-22,L,L,1,0.004781303191991881,0.004781303191991881,L,L,L,N
ZIKA,2016-04-25,L,L,1,-0.18120272712495167,-0.18120272712495167,L,L,L,N
ZIKA,2016-04-26,L,L,1,0.1872793719674748,0.1872793719674748,L,L,L,N
ZIKA,2016-04-27,L,L,1,0.1649376105560263,0.1649376105560263,L,L,L,N
ZIKA,2016-04-28,H,L,3,-0.9230842660430061,-2.7692527981290183,L,L,L,N
ZIKA,2016-04-29,L,L,1,-0.506308380824827,-0.506308380824827,L,L,L,N
ZIKA,2016-05-02,H,L,3,0.7810003389338016,2.343001016801405,L,L,L,N
ZIKA,2016-05-03,H,L,3,-0.8676727057840061,-2.6030181173520184,L,L,L,N
ZIKA,2016-05-04,H,L,3,-0.5936889651395494,-1.7810668954186482,L,L,L,N
ZIKA,2016-05-05,L,L,1,-0.02388938726157752,-0.02388938726157752,L,L,L,N
ZIKA,2016-05-06,L,L,1,0.3174634136826171,0.3174634136826171,L,L,L,N
ZIKA,2016-05-09,L,L,1,0.07534732687128898,0.07534732687128898,L,L,L,N
ZIKA,2016-05-10,H,L,3,1.2483666797817872,3.7451000393453615,L,L,L,N
ZIKA,2016-05-11,H,L,3,-0.95615503816463,-2.86846511449389,L,L,L,N
ZIKA,2016-05-12,L,L,1,-0.016953585925616466,-0.016953585925616466,L,L,L,N
ZIKA,2016-05-13,H,L,3,-0.8478230326872227,-2.543469098061668,L,L,L,N
ZIKA,2016-05-16,H,L,3,0.9796688181920254,2.9390064545760763,L,L,L,N
ZIKA,2016-05-17,H,L,3,-0.9411320681679491,-2.8233962045038474,L,L,L,N
ZIKA,2016-05-18,L,L,1,0.020515726281145064,0.020515726281145064,L,L,L,N
ZIKA,2016-05-19,L,L,1,-0.37067243593813526,-0.37067243593813526,L,L,L,N
ZIKA,2016-05-20,H,L,3,0.6019489813925416,1.8058469441776248,L,L,L,N
ZIKA,2016-05-23,L,L,1,-0.2085444764948985,-0.2085444764948985,L,L,L,N
ZIKA,2016-05-24,H,L,3,1.3681373410675546,4.104412023202664,L,L,L,N
ZIKA,2016-05-25,H,L,3,0.6974750248066153,2.092425074419846,L,L,L,N
ZIKA,2016-05-26,L,L,1,-0.02104719354808493,-0.02104719354808493,L,L,L,N
ZIKA,2016-05-27,L,L,1,0.4286876226017977,0.4286876226017977,L,L,L,N
ZIKA,2016-05-31,L,H,2,-0.10004478195001498,-0.20008956390002997,L,L,L,N
ZIKA,2016-06-01,L,L,1,0.1130207538531991,0.1130207538531991,L,L,L,N
ZIKA,2016-06-02,L,L,1,0.2824710741046177,0.2824710741046177,L,L,L,N
ZIKA,2016-06-03,L,L,1,-0.29117543676315805,-0.29117543676315805,L,L,L,N
ZIKA,2016-06-06,L,L,1,0.4897266962979874,0.4897266962979874,L,L,L,N
ZIKA,2016-06-07,L,L,1,0.12894600859958416,0.12894600859958416,L,L,L,N
ZIKA,2016-06-08,L,L,1,0.3309455383901483,0.3309455383901483,L,L,L,N
ZIKA,2016-06-09,L,L,1,-0.17176941371889187,-0.17176941371889187,L,L,L,N
ZIKA,2016-06-10,H,L,3,-0.9175222644506098,-2.7525667933518294,L,L,L,N
ZIKA,2016-06-13,H,L,3,-0.8115186992800894,-2.434556097840268,L,L,L,N
ZIKA,2016-06-14,L,L,1,-0.17988898829277566,-0.17988898829277566,L,L,L,N
ZIKA,2016-06-15,L,L,1,-0.18406799915194894,-0.18406799915194894,L,L,L,N
ZIKA,2016-06-16,L,L,1,0.31329954139511784,0.31329954139511784,L,L,L,N
ZIKA,2016-06-17,L,L,1,-0.3257956005563112,-0.3257956005563112,L,L,L,N
ZIKA,2016-06-20,H,H,4,0.5808171029634712,2.323268411853885,L,L,L,N
ZIKA,2016-06-21,L,L,1,0.2712108484339337,0.2712108484339337,L,L,L,N
ZIKA,2016-06-22,L,L,1,-0.1651586959643958,-0.1651586959643958,L,L,L,N
ZIKA,2016-06-23,H,L,3,1.3364022153492305,4.009206646047692,L,L,L,N
ZIKA,2016-06-24,H,L,3,-3.591978498287063,-10.775935494861189,L,L,L,N
ZIKA,2016-06-27,H,H,4,-1.809650487628911,-7.238601950515644,L,L,L,N
ZIKA,2016-06-28,H,L,3,1.777020204544777,5.331060613634331,L,L,L,N
ZIKA,2016-06-29,H,L,3,1.703264590465059,5.109793771395177,L,L,L,N
ZIKA,2016-06-30,H,L,3,1.3565002390415248,4.0695007171245745,L,L,L,N
ZIKA,2016-07-01,L,L,1,0.19486769007937,0.19486769007937,L,L,L,N
ZIKA,2016-07-05,H,L,3,-0.6847523716683512,-2.0542571150050537,L,L,L,N
ZIKA,2016-07-06,L,L,1,0.5352996097771179,0.5352996097771179,L,L,L,N
ZIKA,2016-07-07,L,L,1,-0.08715406266519565,-0.08715406266519565,L,L,L,N
ZIKA,2016-07-08,H,L,3,1.5253348586681925,4.5760045760045776,L,L,L,N
ZIKA,2016-07-11,L,L,1,0.34086107328981097,0.34086107328981097,L,L,L,N
ZIKA,2016-07-12,H,L,3,0.7009302064421963,2.102790619326589,L,L,L,N
ZIKA,2016-07-13,L,L,1,0.013474959807435738,0.013474959807435738,L,L,L,N
ZIKA,2016-07-14,L,L,1,0.5259172191430128,0.5259172191430128,L,L,L,N
ZIKA,2016-07-15,L,L,1,-0.09289428076257877,-0.09289428076257877,L,L,L,N
ZIKA,2016-07-18,L,L,1,0.23823401519147414,0.23823401519147414,L,L,L,N
ZIKA,2016-07-19,L,L,1,-0.1435236675604079,-0.1435236675604079,L,L,L,N
ZIKA,2016-07-20,L,L,1,0.4270304744474762,0.4270304744474762,L,L,L,N
ZIKA,2016-07-21,L,L,1,-0.36124840084306165,-0.36124840084306165,L,L,L,N
ZIKA,2016-07-22,L,L,1,0.45539149350859454,0.45539149350859454,L,L,L,N
ZIKA,2016-07-25,L,L,1,-0.30114527155947757,-0.30114527155947757,L,L,L,N
ZIKA,2016-07-26,L,L,1,0.03228067586511507,0.03228067586511507,L,L,L,N
ZIKA,2016-07-27,L,L,1,-0.11986096128490109,-0.11986096128490109,L,L,L,N
ZIKA,2016-07-28,L,L,1,0.16062180948777094,0.16062180948777094,L,L,L,N
ZIKA,2016-07-29,L,L,1,0.16312913007012764,0.16312913007012764,L,L,L,N
ZIKA,2016-08-01,L,L,1,-0.12697828487301388,-0.12697828487301388,L,L,L,N
ZIKA,2016-08-02,H,L,3,-0.6361592747507805,-1.9084778242523415,L,L,L,N
ZIKA,2016-08-03,L,L,1,0.313393879547319,0.313393879547319,L,L,L,N
ZIKA,2016-08-04,L,L,1,0.021258994634409945,0.021258994634409945,L,L,L,N
ZIKA,2016-08-05,H,L,3,0.8603442301027941,2.5810326903083824,L,L,L,N
ZIKA,2016-08-08,L,L,1,-0.09070627201803738,-0.09070627201803738,L,L,L,N
ZIKA,2016-08-09,L,L,1,0.03897491391129382,0.03897491391129382,L,L,L,N
ZIKA,2016-08-10,L,L,1,-0.2864685984581117,-0.2864685984581117,L,L,L,N
ZIKA,2016-08-11,L,L,1,0.47345655461528136,0.47345655461528136,L,L,L,N
ZIKA,2016-08-12,L,L,1,-0.07960508557545154,-0.07960508557545154,L,L,L,N
ZIKA,2016-08-15,L,L,1,0.2792976351273957,0.2792976351273957,L,L,L,N
ZIKA,2016-08-16,H,L,3,-0.5479076775563363,-1.6437230326690089,L,L,L,N
ZIKA,2016-08-17,L,L,1,0.1868558180106783,0.1868558180106783,L,L,L,N
ZIKA,2016-08-18,L,L,1,0.2199594907937863,0.2199594907937863,L,L,L,N
ZIKA,2016-08-19,L,L,1,-0.1440316046492529,-0.1440316046492529,L,L,L,N
ZIKA,2016-08-22,L,L,1,-0.056322033820699335,-0.056322033820699335,L,L,L,N
ZIKA,2016-08-23,L,L,1,0.19517648352453953,0.19517648352453953,L,L,L,N
ZIKA,2016-08-24,L,L,1,-0.5240294480771901,-0.5240294480771901,L,L,L,N
ZIKA,2016-08-25,L,L,1,-0.1365241054683275,-0.1365241054683275,L,L,L,N
ZIKA,2016-08-26,L,L,1,-0.15788480393283955,-0.15788480393283955,L,L,L,N
ZIKA,2016-08-29,L,L,1,0.5228119352340244,0.5228119352340244,L,L,L,N
ZIKA,2016-08-30,L,L,1,-0.19537878718389745,-0.19537878718389745,L,L,L,N
ZIKA,2016-08-31,L,L,1,-0.23757880999210057,-0.23757880999210057,L,L,L,N
ZIKA,2016-09-01,L,L,1,-0.004145650521647504,-0.004145650521647504,L,L,L,N
ZIKA,2016-09-02,L,L,1,0.42011000248749486,0.42011000248749486,L,L,L,N
ZIKA,2016-09-06,L,L,1,0.2981678730997528,0.2981678730997528,L,L,L,N
ZIKA,2016-09-07,L,L,1,-0.014635395704520882,-0.014635395704520882,L,L,L,N
ZIKA,2016-09-08,L,L,1,-0.2223076078603392,-0.2223076078603392,L,L,L,N
ZIKA,2016-09-09,H,L,3,-2.4522073992573334,-7.356622197772,L,L,L,N
ZIKA,2016-09-12,H,L,3,1.4677062331693191,4.403118699507957,L,L,L,N
ZIKA,2016-09-13,H,L,3,-1.4830665480954464,-4.449199644286339,L,L,L,N
ZIKA,2016-09-14,L,L,1,-0.05876766556026647,-0.05876766556026647,L,L,L,N
ZIKA,2016-09-15,H,L,3,1.010927804983619,3.032783414950857,L,L,L,N
ZIKA,2016-09-16,L,L,1,-0.37722492851356426,-0.37722492851356426,L,L,L,N
ZIKA,2016-09-19,L,L,1,-0.0018698928551330596,-0.0018698928551330596,L,L,L,N
ZIKA,2016-09-20,L,L,1,0.029918845132592686,0.029918845132592686,L,L,L,N
ZIKA,2016-09-21,H,L,3,1.0917112199498868,3.2751336598496605,L,L,L,N
ZIKA,2016-09-22,H,L,3,0.6499870557343135,1.9499611672029404,L,L,L,N
ZIKA,2016-09-23,H,L,3,-0.5736778768866024,-1.7210336306598073,L,L,L,N
ZIKA,2016-09-26,H,L,3,-0.858783474770064,-2.576350424310192,L,L,L,N
ZIKA,2016-09-27,H,L,3,0.6444247705139627,1.9332743115418882,L,L,L,N
ZIKA,2016-09-28,L,L,1,0.5296467941090732,0.5296467941090732,L,L,L,N
ZIKA,2016-09-29,H,L,3,-0.9321304061491009,-2.7963912184473028,L,L,L,N
ZIKA,2016-09-30,H,L,3,0.7967905240501505,2.3903715721504515,L,L,L,N
ZIKA,2016-10-03,L,L,1,-0.3260664031693561,-0.3260664031693561,L,L,L,N
ZIKA,2016-10-04,L,L,1,-0.4955580233203749,-0.4955580233203749,L,L,L,N
ZIKA,2016-10-05,L,L,1,0.4296695171798204,0.4296695171798204,L,L,L,N
ZIKA,2016-10-06,L,L,1,0.04815416741907885,0.04815416741907885,L,L,L,N
ZIKA,2016-10-07,L,L,1,-0.3253469827885547,-0.3253469827885547,L,L,L,N
ZIKA,2016-10-10,L,L,1,0.4605941292820992,0.4605941292820992,L,L,L,N
ZIKA,2016-10-11,H,L,3,-1.2446502685264704,-3.7339508055794113,L,L,L,N
ZIKA,2016-10-12,L,L,1,0.11466118788989732,0.11466118788989732,L,L,L,N
ZIKA,2016-10-13,L,L,1,-0.30993184304264343,-0.30993184304264343,L,L,L,N
ZIKA,2016-10-14,L,L,1,0.020163653841631657,0.020163653841631657,L,L,L,N
ZIKA,2016-10-17,L,L,1,-0.3038003169274939,-0.3038003169274939,L,L,L,N
ZIKA,2016-10-18,H,L,3,0.6160357394780158,1.8481072184340475,L,L,L,N
ZIKA,2016-10-19,L,L,1,0.21919985043934442,0.21919985043934442,L,L,L,N
ZIKA,2016-10-20,L,L,1,-0.13757467506726462,-0.13757467506726462,L,L,L,N
ZIKA,2016-10-21,L,L,1,-0.008405951413614776,-0.008405951413614776,L,L,L,N
ZIKA,2016-10-24,L,L,1,0.4749761811354558,0.4749761811354558,L,L,L,N
ZIKA,2016-10-25,L,L,1,-0.37976507555791406,-0.37976507555791406,L,L,L,N
ZIKA,2016-10-26,L,L,1,-0.17404206872095873,-0.17404206872095873,L,L,L,N
ZIKA,2016-10-27,L,L,1,-0.29867768517781723,-0.29867768517781723,L,L,L,N
ZIKA,2016-10-28,L,L,1,-0.3108239882983921,-0.3108239882983921,L,L,L,N
ZIKA,2016-10-31,L,L,1,-0.012227181023405365,-0.012227181023405365,L,L,L,N
ZIKA,2016-11-01,H,L,3,-0.6786915316417175,-2.0360745949251524,L,L,L,N
ZIKA,2016-11-02,H,L,3,-0.652548633341532,-1.957645900024596,L,L,L,N
ZIKA,2016-11-03,L,L,1,-0.44233867508127744,-0.44233867508127744,L,L,L,N
ZIKA,2016-11-04,L,L,1,-0.16661400132141901,-0.16661400132141901,L,L,L,N
ZIKA,2016-11-07,H,L,3,2.2223501088635134,6.66705032659054,L,L,L,N
ZIKA,2016-11-08,L,L,1,0.3771956162738288,0.3771956162738288,L,L,L,N
ZIKA,2016-11-09,H,H,4,1.1077043878180648,4.430817551272259,L,L,L,N
ZIKA,2016-11-10,L,L,1,0.19507595018628532,0.19507595018628532,L,L,L,N
ZIKA,2016-11-11,L,L,1,-0.13979367745031723,-0.13979367745031723,L,L,L,N
ZIKA,2016-11-14,L,L,1,-0.011550278361704969,-0.011550278361704969,L,L,L,N
ZIKA,2016-11-15,H,L,3,0.7480824323075508,2.2442472969226523,L,L,L,N
ZIKA,2016-11-16,L,L,1,-0.15822857378724464,-0.15822857378724464,L,L,L,N
ZIKA,2016-11-17,L,L,1,0.4676288735564471,0.4676288735564471,L,L,L,N
ZIKA,2016-11-18,L,L,1,-0.2386700318226631,-0.2386700318226631,L,L,L,N
ZIKA,2016-11-21,H,L,3,0.7461386864659136,2.238416059397741,L,L,L,N
ZIKA,2016-11-22,L,L,1,0.21654277629676866,0.21654277629676866,L,L,L,N
ZIKA,2016-11-23,L,L,1,0.08080111124224576,0.08080111124224576,L,L,L,N
ZIKA,2016-11-25,L,L,1,0.3914329257229898,0.3914329257229898,L,L,L,N
ZIKA,2016-11-28,L,H,2,-0.5254478505433036,-1.0508957010866071,L,L,L,N
ZIKA,2016-11-29,L,L,1,0.133531965917566,0.133531965917566,L,L,L,N
ZIKA,2016-11-30,L,H,2,-0.2653470376384526,-0.5306940752769052,L,L,L,N
ZIKA,2016-12-01,L,L,1,-0.3515537950072978,-0.3515537950072978,L,L,L,N
ZIKA,2016-12-02,L,L,1,0.03970644613615626,0.03970644613615626,L,L,L,N
ZIKA,2016-12-05,H,H,4,0.5821300668354734,2.3285202673418937,L,L,L,N
ZIKA,2016-12-06,L,L,1,0.3410879435390646,0.3410879435390646,L,L,L,N
ZIKA,2016-12-07,H,L,3,1.3163188276083426,3.948956482825028,L,L,L,N
ZIKA,2016-12-08,L,L,1,0.2159412853860454,0.2159412853860454,L,L,L,N
ZIKA,2016-12-09,H,L,3,0.5938945503274562,1.7816836509823686,L,L,L,N
ZIKA,2016-12-12,L,L,1,-0.11374046815045835,-0.11374046815045835,L,L,L,N
ZIKA,2016-12-13,H,L,3,0.6539770310506121,1.9619310931518363,L,L,L,N
ZIKA,2016-12-14,H,L,3,-0.8117197541950394,-2.435159262585118,L,L,L,N
ZIKA,2016-12-15,L,L,1,0.3883228005396644,0.3883228005396644,L,L,L,N
ZIKA,2016-12-16,L,L,1,-0.17506399119374683,-0.17506399119374683,L,L,L,N
ZIKA,2016-12-19,L,H,2,0.1975138060378967,0.3950276120757934,L,L,L,N
ZIKA,2016-12-20,L,L,1,0.36375208284531446,0.36375208284531446,L,L,L,N
ZIKA,2016-12-21,L,L,1,-0.24573270623052812,-0.24573270623052812,L,L,L,N
ZIKA,2016-12-22,L,L,1,-0.186298660592088,-0.186298660592088,L,L,L,N
ZIKA,2016-12-23,L,H,2,0.12516807020026555,0.2503361404005311,L,L,L,N
ZIKA,2016-12-27,L,H,2,0.2248441772426002,0.4496883544852004,L,L,L,N
ZIKA,2016-12-28,H,H,4,-0.835654596100277,-3.342618384401108,L,L,L,N
ZIKA,2016-12-29,L,L,1,-0.029334376333378653,-0.029334376333378653,L,L,L,N
ZIKA,2016-12-30,L,H,2,-0.4637080639855018,-0.9274161279710036,L,L,L,N
ZIKA,2017-01-03,H,H,4,0.8486575577422162,3.3946302309688647,L,L,L,N
ZIKA,2017-01-04,H,L,3,0.572230858833489,1.716692576500467,L,L,L,N
ZIKA,2017-01-05,L,H,2,-0.0770670483320468,-0.1541340966640936,L,L,L,N
ZIKA,2017-01-06,L,H,2,0.351696782723665,0.70339356544733,L,L,L,N
ZIKA,2017-01-09,L,L,1,-0.3548559934650197,-0.3548559934650197,L,L,L,N
ZIKA,2017-01-10,L,L,1,0.0,0.0,L,L,L,N
ZIKA,2017-01-11,L,L,1,0.2829564987438804,0.2829564987438804,L,L,L,N
ZIKA,2017-01-12,L,L,1,-0.2144753265474808,-0.2144753265474808,L,L,L,N
ZIKA,2017-01-13,L,L,1,0.18498617008155804,0.18498617008155804,L,L,L,N
ZIKA,2017-01-17,L,H,2,-0.29675025498540064,-0.5935005099708013,L,L,L,N
ZIKA,2017-01-18,L,L,1,0.17637539739581154,0.17637539739581154,L,L,L,N
ZIKA,2017-01-19,L,L,1,-0.36093296770529637,-0.36093296770529637,L,L,L,N
ZIKA,2017-01-20,L,H,2,0.3366185299223723,0.6732370598447446,L,L,L,N
ZIKA,2017-01-23,L,H,2,-0.26900775323491777,-0.5380155064698355,L,L,L,N
ZIKA,2017-01-24,H,H,4,0.6564541762317022,2.625816704926809,L,L,L,N
ZIKA,2017-01-25,H,L,3,0.8026069375062894,2.4078208125188683,L,L,L,N
ZIKA,2017-01-26,L,L,1,-0.07353037152416642,-0.07353037152416642,L,L,L,N
ZIKA,2017-01-27,L,H,2,-0.0866468119198105,-0.173293623839621,L,L,L,N
ZIKA,2017-01-30,H,L,3,-0.6009526341248739,-1.8028579023746216,L,L,L,N
ZIKA,2017-01-31,L,H,2,-0.08899995615766487,-0.17799991231532974,L,L,L,N
ZIKA,2017-02-01,L,L,1,0.029839350204285964,0.029839350204285964,L,L,L,N
ZIKA,2017-02-02,L,L,1,0.05702879954376794,0.05702879954376794,L,L,L,N
ZIKA,2017-02-03,H,L,3,0.7264835478001608,2.1794506434004823,L,L,L,N
ZIKA,2017-02-06,L,H,2,-0.2115416423640437,-0.4230832847280874,L,L,L,N
ZIKA,2017-02-07,L,L,1,0.022682067208701362,0.022682067208701362,L,L,L,N
ZIKA,2017-02-08,L,L,1,0.06933905489561187,0.06933905489561187,L,L,L,N
ZIKA,2017-02-09,H,L,3,0.5752461138202714,1.725738341460814,L,L,L,N
ZIKA,2017-02-10,L,L,1,0.3566058746809819,0.3566058746809819,L,L,L,N
ZIKA,2017-02-13,L,L,1,0.5245887483269263,0.5245887483269263,L,L,L,N
ZIKA,2017-02-14,L,H,2,0.4007301621389514,0.8014603242779028,L,L,L,N
ZIKA,2017-02-15,L,L,1,0.4992342508064018,0.4992342508064018,L,L,L,N
ZIKA,2017-02-16,L,L,1,-0.08641055656061214,-0.08641055656061214,L,L,L,N
ZIKA,2017-02-17,L,L,1,0.16785814708464297,0.16785814708464297,L,L,L,N
ZIKA,2017-02-21,H,L,3,0.604807839534538,1.814423518603614,L,L,L,N
ZIKA,2017-02-22,L,L,1,-0.10822785345272479,-0.10822785345272479,L,L,L,N
ZIKA,2017-02-23,L,H,2,0.041899086684549225,0.08379817336909845,L,L,L,N
